provincial,tie_line,total,new_energy,hydraulic,non_market,rem_power,TEMP,open_price,is_workday,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_5,quarter_1,quarter_2,season_1,season_2,log_price
14048,12874.0,27766.91,15308.47,1371.44,4820.77,10242.09,16.39,901.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14106,12874.0,27694.39,15229.12,1378.27,4817.83,10372.61,16.67,902.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14070,12874.0,27573.26,15149.94,1336.32,4807.4,10457.74,16.94,901.4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14104,12874.0,27458.1,14963.38,1337.72,4786.26,10676.9,17.22,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14150,12874.0,27296.11,14732.88,1341.23,4757.26,10949.89,17.5,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14198,12876.0,27062.21,14487.32,1352.89,4721.91,11233.79,17.78,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14231,12876.0,26799.27,14181.86,1385.41,4681.98,11539.73,18.06,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14180,12876.0,26521.38,13785.01,1449.37,4631.35,11821.62,18.33,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14199,12876.0,26175.14,13353.73,1464.41,4566.89,12256.86,18.61,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14228,12878.0,25718.54,12887.33,1474.21,4553.9,12744.46,18.89,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14349,11636.0,25207.57,12366.19,1484.38,4729.96,12134.43,19.17,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14131,10024.0,24698.43,11721.04,1565.39,4819.69,10868.57,19.44,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.5909869805108565
14148,9248.0,24055.09,11023.63,1559.46,4967.52,10812.91,18.75,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14191,9348.0,23350.36,10307.62,1570.74,4877.45,11660.64,18.06,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14308,9448.0,22571.42,9494.07,1605.35,4785.61,12656.58,17.36,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14319,8000.0,21830.55,8651.93,1706.62,4665.84,11960.45,16.67,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
14175,8098.0,21068.47,7891.3,1705.17,4557.81,12676.53,15.97,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14263,8200.0,20458.74,7251.69,1735.05,4457.57,13476.26,15.28,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14392,8298.0,19799.62,6565.86,1761.76,4427.03,14362.38,14.58,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14491,8234.0,19435.7,6066.26,1897.44,4361.19,14761.3,13.89,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
14648,8234.0,19109.59,5689.68,1947.91,4300.22,15244.41,13.19,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14699,8234.0,18811.7,5361.72,1977.98,4234.07,15593.3,12.5,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.634789603169249
14768,8334.0,18522.82,5036.9,2013.92,4163.12,16051.18,11.81,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14762,8524.0,18257.68,4704.42,2081.26,4094.58,16500.32,11.11,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
15105,8524.0,17955.88,4385.99,2097.89,4022.64,17145.12,11.06,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
15029,8524.0,17659.71,4068.63,2119.08,3950.88,17365.29,11.02,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
15061,8524.0,17378.8,3756.93,2149.87,3888.54,17678.2,10.97,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14847,8680.0,17112.83,3474.0,2166.83,3841.37,17886.17,10.93,906.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.598421958998375
14796,8680.0,16851.5,3198.55,2180.95,3801.57,18096.5,10.88,897.4,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.668341808116183
14622,8680.0,16615.01,2957.28,2185.73,3732.42,18158.99,10.83,900.6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
14528,8682.0,16415.45,2750.4,2193.05,3673.93,18266.55,10.79,899.6,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
14423,8718.0,16266.64,2596.87,2197.77,3633.24,18346.36,10.74,905.8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.857933154483459
14251,8718.0,16129.33,2462.02,2195.31,3596.04,18311.67,10.69,896.2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.857933154483459
14045,8718.0,15989.2,2331.13,2186.07,3562.63,18245.8,10.65,886.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.857933154483459
13898,7878.0,15872.57,2221.74,2178.83,3291.16,17375.43,10.6,871.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.8289456176102075
13734,7198.0,15761.68,2139.65,2160.03,2920.5,16632.32,10.56,882.8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.768320995793772
13739,6884.0,15675.33,2061.75,2151.58,2829.74,16409.67,10.51,882.8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
13644,6882.0,15578.15,1987.95,2128.2,2799.44,16409.85,10.46,882.8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.66988092298052
13434,6782.0,15572.42,1987.95,2122.47,2799.44,16105.58,10.42,903.1478260869568,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,5.66988092298052
13272,5278.0,14327.65,1374.31,1676.34,2655.71,15499.35,10.37,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.1452044282833125
13436,5278.0,14428.64,1324.48,1827.16,2614.84,15562.36,10.32,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.057107146027308
13339,5278.0,14379.26,1274.4,1827.86,2640.08,15514.74,10.28,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.086429212683686
13332,5278.0,14335.87,1223.52,1835.35,2626.74,15551.13,10.23,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.073044534100405
13201,5362.0,14316.97,1182.97,1857.0,2414.16,15523.03,10.19,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.095619586471133
13242,5362.0,14287.4,1149.54,1860.86,2418.27,15593.6,10.14,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.033740683850778
13208,5362.0,14267.91,1120.62,1870.29,2402.96,15579.09,10.09,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13161,5262.0,14247.45,1094.84,1875.61,2407.89,15452.55,10.05,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.036263423340941
13201,5512.0,14219.48,1066.83,1875.65,2396.11,15770.52,10.0,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.055436501526937
13220,5512.0,14240.66,1053.52,1910.14,2401.32,15768.34,9.77,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13214,5512.0,14251.46,1040.36,1934.1,2400.22,15751.54,9.54,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.0715064855504535
13311,5412.0,14286.03,1041.81,1967.22,2399.72,15713.97,9.31,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13175,5488.0,14306.99,1056.87,1973.12,2393.77,15633.01,9.07,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.057107146027308
13194,5488.0,14332.1,1076.49,1978.61,2399.31,15626.9,8.84,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13219,5488.0,14349.68,1104.79,1967.89,2410.85,15634.32,8.61,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.057107146027308
13189,5488.0,14395.5,1143.55,1974.95,2415.03,15558.5,8.38,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13175,5558.0,14427.36,1180.71,1969.65,2410.15,15582.64,8.15,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.065792495065253
13212,5558.0,14485.99,1238.6,1970.39,2428.05,15561.01,7.92,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.057107146027308
13223,5558.0,14535.05,1296.37,1961.68,2433.5,15522.95,7.69,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.027842280513675
13145,5558.0,14623.8,1370.92,1975.88,2442.47,15356.2,7.45,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.05315918448882
13162,5566.0,14684.43,1467.06,1940.37,2452.81,15320.57,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.0969972979324805
13140,5566.0,14799.19,1581.26,1940.93,2464.46,15183.81,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.062032510818975
13167,5566.0,14896.89,1699.88,1920.01,2480.01,15113.11,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.092264177723952
13153,5908.0,15040.45,1844.03,1919.42,2497.81,15297.55,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.040254711277414
13295,5896.0,15222.84,2034.62,1911.22,2529.58,15245.16,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.145371625838331
13491,6218.0,15398.93,2217.48,1904.45,2552.57,15587.07,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.133597589246492
13667,6220.0,15604.83,2413.86,1913.97,2596.44,15559.17,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.115070596067154
13895,6220.0,15824.53,2631.67,1915.86,2644.5,15567.47,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.996285408061922
13712,7020.0,16047.74,2867.31,1903.43,2891.68,15961.26,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.996300335811614
13759,7020.0,16256.72,3124.33,1855.39,2956.71,15799.28,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.002384704556973
13807,7020.0,16540.44,3412.41,1851.03,3005.2,15563.56,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.977378300132909
13786,7020.0,16847.05,3731.91,1838.14,3066.65,15235.95,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.928037408156374
13933,8552.0,17112.73,4020.54,1815.19,3342.73,16649.27,7.22,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.949425666648938
14189,8552.0,17526.84,4419.33,1830.51,3448.76,16491.16,7.64,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.908753908670044
14355,8752.0,18007.52,4915.91,1814.61,3543.16,16376.48,8.06,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.859814241272673
14445,8958.0,18579.01,5502.28,1799.73,3643.1,16100.99,8.47,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.0980902862075608
14620,8740.0,18952.99,6080.85,1670.14,4123.49,15609.01,8.89,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.098631763370455
14956,9460.0,19587.65,6725.52,1660.13,4240.98,16030.35,9.31,884.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.8096616979630062
14925,9434.0,20198.82,7359.98,1636.84,4337.18,15362.18,9.72,880.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.7332890059658355
14979,9854.0,20889.84,8062.9,1624.94,4196.5,15145.16,10.14,882.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.8120017245966165
15040,12220.0,21374.06,8654.12,1607.94,4086.26,16997.94,10.56,880.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.7836399320517966
15228,13152.0,21877.95,9192.25,1628.7,3986.77,17559.05,10.97,879.6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
15243,13320.0,22227.6,9679.97,1625.63,4058.05,17257.4,11.39,879.6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
15249,12996.0,22585.78,10139.51,1619.27,4106.38,16486.22,11.81,878.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.7836399320517966
15212,13308.0,22911.65,10486.98,1597.67,4071.91,16435.35,12.22,870.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.8120017245966165
15212,12962.0,23174.19,10744.92,1602.27,4092.34,15826.81,12.64,871.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.0693404779874847
15166,12960.0,23375.59,10962.23,1586.36,4099.95,15577.41,13.06,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.0104238222969806
15085,14400.0,23538.36,11131.7,1579.66,4066.63,16773.64,13.47,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.9715215448389327
14866,14402.0,23583.7,11180.64,1576.06,4071.63,16511.3,13.89,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.148144299941802
14858,14788.0,23584.05,11185.07,1571.98,4068.95,16888.95,14.31,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.257954220202474
14500,14788.0,23431.21,11150.45,1453.76,4063.92,16683.79,14.72,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.222847925620601
14305,14788.0,23360.48,11089.15,1444.33,4057.75,16559.52,15.14,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14131,14192.0,23241.37,10974.44,1439.93,4184.92,15908.63,15.56,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14036,14202.0,23018.74,10811.93,1379.81,4147.5,16046.26,15.97,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14062,14204.0,22846.17,10639.64,1379.53,4110.14,16246.83,16.39,871.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
14031,14550.0,22962.55,10433.77,1441.78,4071.5,16705.45,16.81,862.6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13979,14480.0,22679.64,10142.2,1450.44,4040.33,16866.36,17.22,862.6,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13953,14806.0,22364.65,9820.14,1457.51,4002.66,17481.35,17.27,861.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4.760069157204073
14035,14800.0,22043.03,9480.53,1475.5,3964.32,17878.97,17.31,861.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.298317366548036
14023,14800.0,21741.42,9167.62,1486.8,3915.89,18168.58,17.36,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.397764432173797
13998,14814.0,21507.84,8857.59,1493.25,3864.41,18461.16,17.41,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.247281933648197
14077,14824.0,21229.29,8502.11,1505.18,3808.06,18893.71,17.45,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.513948772218315
14113,14824.0,20876.3,8141.03,1513.27,3752.05,19282.7,17.5,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.703782474656201
14084,14824.0,20456.18,7714.77,1519.41,3683.94,19673.82,17.55,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.768320995793772
14158,14820.0,20104.26,7220.02,1637.24,3620.03,20120.74,17.59,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.954925036317034
14238,14820.0,19826.82,6734.18,1765.64,3543.8,20558.18,17.64,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.039435328055603
14353,14418.0,19376.42,6240.84,1808.58,3458.82,20721.58,17.69,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.081711932569845
14445,13660.0,18907.69,5736.66,1844.03,3612.4,20524.31,17.73,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.007576548886831
14192,9652.0,18505.45,5219.2,1834.25,3777.5,16790.55,17.78,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.905181995369785
14262,9362.0,17998.88,4685.0,1806.88,3940.85,17132.12,17.18,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.964062517359644
14316,9362.0,17549.2,4133.64,1868.56,3867.21,17675.8,16.57,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.989044120236764
14379,9462.0,17144.95,3617.45,1980.5,3802.96,18243.05,15.97,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.065432688057205
14420,7998.0,16741.51,3087.48,2107.03,3814.14,17223.49,15.37,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.9822270121554455
14342,8098.0,16347.43,2662.39,2138.04,3786.65,17639.57,14.77,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.048879316974805
14392,8198.0,16135.23,2377.75,2210.48,3797.4,18001.77,14.17,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.098680839746026
14459,8300.0,15999.73,2197.42,2255.31,3802.49,18306.27,13.56,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.190040777982431
14616,8234.0,16091.97,2211.22,2333.75,3850.75,18305.03,12.96,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.20039354869708
14791,8236.0,16320.43,2321.71,2451.72,3916.52,18253.57,12.36,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.20039354869708
15082,8236.0,16480.13,2478.31,2454.82,3964.31,18384.87,11.76,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.20039354869708
15114,8334.0,16638.74,2636.05,2455.69,4020.67,18356.26,11.16,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.160886595162335
15126,8524.0,16666.87,2786.97,2332.9,4057.07,18530.13,10.56,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.160886595162335
15067,8524.0,16771.16,2943.0,2281.16,4085.33,18366.84,10.05,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.053737221903464
15031,8524.0,16856.51,3114.91,2194.6,4121.87,18245.49,9.54,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,6.026829277814948
15034,8524.0,16980.57,3288.87,2144.7,4157.36,18124.43,9.03,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.995586042067153
14828,8682.0,17139.75,3479.79,2112.96,4184.35,17917.25,8.52,860.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.916436536464
14754,8682.0,17269.91,3695.26,2027.65,4206.48,17713.09,8.01,843.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.887666698738283
14651,8682.0,17453.39,3900.38,2006.01,4224.93,17426.61,7.5,805.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.82751812864423
14519,8682.0,17578.73,4111.07,1920.66,4236.46,17169.27,6.99,805.2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.796027355166652
14348,8720.0,17646.67,4250.67,1849.0,4243.61,16968.33,6.48,809.8,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.796027355166652
14258,8720.0,17744.33,4389.02,1808.31,4244.7,16780.67,5.97,808.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.750239761050929
14070,8720.0,17800.89,4535.08,1718.81,4254.27,16536.11,5.46,812.8,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.7543139789553495
13890,7978.0,17949.21,4698.47,1703.74,4046.13,15465.79,4.95,811.4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,5.715958050586335
13754,7196.0,18049.99,4836.4,1676.59,3669.34,14437.01,4.44,815.4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.618462354609867
13843,6882.0,18177.97,4982.45,1658.52,3690.86,14084.03,4.21,815.4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13683,6882.0,18245.76,5117.74,1591.02,3699.34,13856.24,3.98,815.4,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.4584599997730168
13485,6782.0,18209.85,5117.74,1555.11,3696.14,13594.15,3.75,851.0695652173914,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13315,4840.0,18627.43,6143.31,1607.12,3353.16,10404.57,3.52,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13239,4982.0,18660.38,6190.26,1593.12,3374.53,10437.62,3.29,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13178,5122.0,18705.04,6237.12,1590.92,3404.49,10471.96,3.06,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13073,5264.0,18741.45,6275.93,1588.52,3432.17,10472.55,2.82,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13079,5346.0,18783.09,6318.75,1587.34,3250.69,10518.91,2.59,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13104,5346.0,18822.52,6358.54,1586.98,3275.74,10504.48,2.36,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13051,5346.0,18863.81,6401.47,1585.34,3290.37,10410.19,2.13,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
12971,5246.0,18893.54,6433.04,1583.5,3305.54,10200.46,1.9,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13034,5500.0,18929.43,6416.47,1635.96,3312.94,10481.57,1.67,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13042,5500.0,18924.1,6406.87,1640.23,3319.32,10494.9,1.57,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13068,5500.0,18916.25,6398.24,1641.01,3325.36,10528.75,1.48,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13135,5400.0,18926.39,6405.95,1643.44,3333.75,10485.61,1.39,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13025,5472.0,18911.06,6396.47,1637.59,3340.94,10462.94,1.3,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13033,5472.0,18907.58,6390.97,1639.61,3349.86,10474.42,1.2,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13052,5472.0,18904.13,6386.48,1640.65,3357.67,10496.87,1.11,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
12992,5472.0,18906.23,6390.38,1638.85,3364.72,10434.77,1.02,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
12986,5542.0,18893.23,6376.92,1639.31,3364.58,10511.77,0.93,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13006,5542.0,18890.57,6371.01,1642.56,3357.87,10534.43,0.83,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
12997,5542.0,18885.24,6364.51,1643.73,3348.22,10530.76,0.74,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13008,5542.0,18877.32,6354.64,1645.68,3330.78,10549.68,0.65,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13016,5550.0,18864.18,6339.16,1648.02,3312.46,10578.82,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13038,5550.0,18852.03,6323.78,1651.25,3293.48,10612.97,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13082,5550.0,18846.05,6313.64,1655.41,3273.44,10662.95,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13111,5720.0,18802.97,6266.77,1659.2,3262.47,10905.03,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13283,6008.0,18673.28,6122.65,1673.63,3253.64,11494.72,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13472,6206.0,18618.73,6058.32,1683.41,3238.31,11936.27,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13705,6206.0,18673.83,6000.66,1796.17,3231.89,12114.17,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
13925,6206.0,18599.57,5908.16,1814.41,3220.53,12408.43,0.56,836.7826086956524,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3.6888794541139363
